isin,lei,figi,ticker,mic_code,exchange,permid,company_name,country,sector,industry,employees,year_of_disclosure,reporting_period,metric,hazardousness,treatment_method,value,unit,incomplete_boundaries,source_names,source_urls,company_id,document_id,document_urls
Available Upon Request,3912005AWHKLQ1CPLV11,BBG009YTYX09,1COV,XETR,XETRA,5046707555,Covestro AG,Germany,Basic Materials,Specialty Chemicals,17503,2023,2022,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,74000,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://report.covestro.com/annual-report-2023/services/downloads.html""]",d4bc5690-b568-4241-be5d-138930f94951,94944c43-e446-4ade-9960-12552c85ebf3,"[""https://report.covestro.com/annual-report-2023/_assets/downloads/covestro-ar23-entire.pdf""]"
Available Upon Request,3912005AWHKLQ1CPLV11,BBG009YTYX09,1COV,XETR,XETRA,5046707555,Covestro AG,Germany,Basic Materials,Specialty Chemicals,17503,2023,2022,Non-Hazardous Waste Recovered,Non-Hazardous,Recovered,55000,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://report.covestro.com/annual-report-2023/services/downloads.html""]",d4bc5690-b568-4241-be5d-138930f94951,94944c43-e446-4ade-9960-12552c85ebf3,"[""https://report.covestro.com/annual-report-2023/_assets/downloads/covestro-ar23-entire.pdf""]"
Available Upon Request,3912005AWHKLQ1CPLV11,BBG009YTYX09,1COV,XETR,XETRA,5046707555,Covestro AG,Germany,Basic Materials,Specialty Chemicals,17503,2023,2022,Total Waste Recovered,Total,Recovered,57000,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://report.covestro.com/annual-report-2023/services/downloads.html""]",d4bc5690-b568-4241-be5d-138930f94951,94944c43-e446-4ade-9960-12552c85ebf3,"[""https://report.covestro.com/annual-report-2023/_assets/downloads/covestro-ar23-entire.pdf""]"
Available Upon Request,3912005AWHKLQ1CPLV11,BBG009YTYX09,1COV,XETR,XETRA,5046707555,Covestro AG,Germany,Basic Materials,Specialty Chemicals,17503,2023,2022,Total Waste Generated,Total,Total Generated,254000,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://report.covestro.com/annual-report-2023/services/downloads.html""]",d4bc5690-b568-4241-be5d-138930f94951,94944c43-e446-4ade-9960-12552c85ebf3,"[""https://report.covestro.com/annual-report-2023/_assets/downloads/covestro-ar23-entire.pdf""]"
Available Upon Request,3912005AWHKLQ1CPLV11,BBG009YTYX09,1COV,XETR,XETRA,5046707555,Covestro AG,Germany,Basic Materials,Specialty Chemicals,17503,2023,2022,Total Waste Disposed,Total,Disposed,175000,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://report.covestro.com/annual-report-2023/services/downloads.html""]",d4bc5690-b568-4241-be5d-138930f94951,94944c43-e446-4ade-9960-12552c85ebf3,"[""https://report.covestro.com/annual-report-2023/_assets/downloads/covestro-ar23-entire.pdf""]"
Available Upon Request,3912005AWHKLQ1CPLV11,BBG009YTYX09,1COV,XETR,XETRA,5046707555,Covestro AG,Germany,Basic Materials,Specialty Chemicals,17503,2023,2022,Non-Hazardous Waste Disposed,Non-Hazardous,Disposed,19000,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://report.covestro.com/annual-report-2023/services/downloads.html""]",d4bc5690-b568-4241-be5d-138930f94951,94944c43-e446-4ade-9960-12552c85ebf3,"[""https://report.covestro.com/annual-report-2023/_assets/downloads/covestro-ar23-entire.pdf""]"
Available Upon Request,3912005AWHKLQ1CPLV11,BBG009YTYX09,1COV,XETR,XETRA,5046707555,Covestro AG,Germany,Basic Materials,Specialty Chemicals,17503,2023,2022,Hazardous Waste Disposed,Hazardous,Disposed,5000,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://report.covestro.com/annual-report-2023/services/downloads.html""]",d4bc5690-b568-4241-be5d-138930f94951,94944c43-e446-4ade-9960-12552c85ebf3,"[""https://report.covestro.com/annual-report-2023/_assets/downloads/covestro-ar23-entire.pdf""]"
Available Upon Request,3912005AWHKLQ1CPLV11,BBG009YTYX09,1COV,XETR,XETRA,5046707555,Covestro AG,Germany,Basic Materials,Specialty Chemicals,17503,2023,2023,Total Waste Generated,Total,Total Generated,252000,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://report.covestro.com/annual-report-2023/services/downloads.html""]",d4bc5690-b568-4241-be5d-138930f94951,94944c43-e446-4ade-9960-12552c85ebf3,"[""https://report.covestro.com/annual-report-2023/_assets/downloads/covestro-ar23-entire.pdf""]"
Available Upon Request,3912005AWHKLQ1CPLV11,BBG009YTYX09,1COV,XETR,XETRA,5046707555,Covestro AG,Germany,Basic Materials,Specialty Chemicals,17503,2023,2023,Total Waste Disposed,Total,Disposed,158000,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://report.covestro.com/annual-report-2023/services/downloads.html""]",d4bc5690-b568-4241-be5d-138930f94951,94944c43-e446-4ade-9960-12552c85ebf3,"[""https://report.covestro.com/annual-report-2023/_assets/downloads/covestro-ar23-entire.pdf""]"
Available Upon Request,3912005AWHKLQ1CPLV11,BBG009YTYX09,1COV,XETR,XETRA,5046707555,Covestro AG,Germany,Basic Materials,Specialty Chemicals,17503,2023,2023,Total Hazardous Waste Generated,Hazardous,Total Generated,170000,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://report.covestro.com/annual-report-2023/services/downloads.html""]",d4bc5690-b568-4241-be5d-138930f94951,94944c43-e446-4ade-9960-12552c85ebf3,"[""https://report.covestro.com/annual-report-2023/_assets/downloads/covestro-ar23-entire.pdf""]"
Available Upon Request,3912005AWHKLQ1CPLV11,BBG009YTYX09,1COV,XETR,XETRA,5046707555,Covestro AG,Germany,Basic Materials,Specialty Chemicals,17503,2023,2023,Hazardous Waste Recovered,Hazardous,Recovered,164000,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://report.covestro.com/annual-report-2023/services/downloads.html""]",d4bc5690-b568-4241-be5d-138930f94951,94944c43-e446-4ade-9960-12552c85ebf3,"[""https://report.covestro.com/annual-report-2023/_assets/downloads/covestro-ar23-entire.pdf""]"
Available Upon Request,3912005AWHKLQ1CPLV11,BBG009YTYX09,1COV,XETR,XETRA,5046707555,Covestro AG,Germany,Basic Materials,Specialty Chemicals,17503,2023,2023,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,82000,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://report.covestro.com/annual-report-2023/services/downloads.html""]",d4bc5690-b568-4241-be5d-138930f94951,94944c43-e446-4ade-9960-12552c85ebf3,"[""https://report.covestro.com/annual-report-2023/_assets/downloads/covestro-ar23-entire.pdf""]"
Available Upon Request,3912005AWHKLQ1CPLV11,BBG009YTYX09,1COV,XETR,XETRA,5046707555,Covestro AG,Germany,Basic Materials,Specialty Chemicals,17503,2023,2023,Non-Hazardous Waste Recovered,Non-Hazardous,Recovered,69000,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://report.covestro.com/annual-report-2023/services/downloads.html""]",d4bc5690-b568-4241-be5d-138930f94951,94944c43-e446-4ade-9960-12552c85ebf3,"[""https://report.covestro.com/annual-report-2023/_assets/downloads/covestro-ar23-entire.pdf""]"
Available Upon Request,3912005AWHKLQ1CPLV11,BBG009YTYX09,1COV,XETR,XETRA,5046707555,Covestro AG,Germany,Basic Materials,Specialty Chemicals,17503,2023,2023,Hazardous Waste Disposed,Hazardous,Disposed,6000,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://report.covestro.com/annual-report-2023/services/downloads.html""]",d4bc5690-b568-4241-be5d-138930f94951,94944c43-e446-4ade-9960-12552c85ebf3,"[""https://report.covestro.com/annual-report-2023/_assets/downloads/covestro-ar23-entire.pdf""]"
Available Upon Request,3912005AWHKLQ1CPLV11,BBG009YTYX09,1COV,XETR,XETRA,5046707555,Covestro AG,Germany,Basic Materials,Specialty Chemicals,17503,2023,2023,Non-Hazardous Waste Disposed,Non-Hazardous,Disposed,13000,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://report.covestro.com/annual-report-2023/services/downloads.html""]",d4bc5690-b568-4241-be5d-138930f94951,94944c43-e446-4ade-9960-12552c85ebf3,"[""https://report.covestro.com/annual-report-2023/_assets/downloads/covestro-ar23-entire.pdf""]"
Available Upon Request,3912005AWHKLQ1CPLV11,BBG009YTYX09,1COV,XETR,XETRA,5046707555,Covestro AG,Germany,Basic Materials,Specialty Chemicals,17503,2023,2023,Total Waste Recovered,Total,Recovered,78000,Metric Tonnes,Not Specified,"[""Annual Report 2023""]","[""https://report.covestro.com/annual-report-2023/services/downloads.html""]",d4bc5690-b568-4241-be5d-138930f94951,94944c43-e446-4ade-9960-12552c85ebf3,"[""https://report.covestro.com/annual-report-2023/_assets/downloads/covestro-ar23-entire.pdf""]"
Available Upon Request,529900JI1GG6F7RKVI53,BBG000BC98G6,OR,XPAR,EURONEXT,4295867384,L'Oreal SA,France,Consumer Defensive,Household & Personal Products,94397,2023,2021,Total Hazardous Waste Generated,Hazardous,Total Generated,19815,Metric Tonnes,Not Specified,"[""Universal Registration Document (URD) 2023""]","[""https://www.loreal-finance.com/eng/universal-registration-document""]",d4c35e2f-22fe-4a04-b473-47108cb22af4,365ae5f8-e87c-4cc0-9c4d-307b79948c8e,"[""https://www.loreal-finance.com/system/files/2024-03/LOREAL_2023_Universal_Registration_Document_en.pdf""]"
Available Upon Request,529900JI1GG6F7RKVI53,BBG000BC98G6,OR,XPAR,EURONEXT,4295867384,L'Oreal SA,France,Consumer Defensive,Household & Personal Products,94397,2023,2021,Total Waste Generated,Total,Total Generated,19815,Metric Tonnes,Not Specified,"[""Universal Registration Document (URD) 2023""]","[""https://www.loreal-finance.com/eng/universal-registration-document""]",d4c35e2f-22fe-4a04-b473-47108cb22af4,365ae5f8-e87c-4cc0-9c4d-307b79948c8e,"[""https://www.loreal-finance.com/system/files/2024-03/LOREAL_2023_Universal_Registration_Document_en.pdf""]"
Available Upon Request,529900JI1GG6F7RKVI53,BBG000BC98G6,OR,XPAR,EURONEXT,4295867384,L'Oreal SA,France,Consumer Defensive,Household & Personal Products,94397,2023,2022,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,97431,Metric Tonnes,Not Specified,"[""Universal Registration Document (URD) 2023""]","[""https://www.loreal-finance.com/eng/universal-registration-document""]",d4c35e2f-22fe-4a04-b473-47108cb22af4,365ae5f8-e87c-4cc0-9c4d-307b79948c8e,"[""https://www.loreal-finance.com/system/files/2024-03/LOREAL_2023_Universal_Registration_Document_en.pdf""]"
Available Upon Request,529900JI1GG6F7RKVI53,BBG000BC98G6,OR,XPAR,EURONEXT,4295867384,L'Oreal SA,France,Consumer Defensive,Household & Personal Products,94397,2023,2022,Total Waste Generated,Total,Total Generated,120302,Metric Tonnes,Not Specified,"[""Universal Registration Document (URD) 2023""]","[""https://www.loreal-finance.com/eng/universal-registration-document""]",d4c35e2f-22fe-4a04-b473-47108cb22af4,365ae5f8-e87c-4cc0-9c4d-307b79948c8e,"[""https://www.loreal-finance.com/system/files/2024-03/LOREAL_2023_Universal_Registration_Document_en.pdf""]"
Available Upon Request,529900JI1GG6F7RKVI53,BBG000BC98G6,OR,XPAR,EURONEXT,4295867384,L'Oreal SA,France,Consumer Defensive,Household & Personal Products,94397,2023,2022,Total Waste Disposed,Total,Disposed,5137,Metric Tonnes,Not Specified,"[""Universal Registration Document (URD) 2023""]","[""https://www.loreal-finance.com/eng/universal-registration-document""]",d4c35e2f-22fe-4a04-b473-47108cb22af4,365ae5f8-e87c-4cc0-9c4d-307b79948c8e,"[""https://www.loreal-finance.com/system/files/2024-03/LOREAL_2023_Universal_Registration_Document_en.pdf""]"
Available Upon Request,529900JI1GG6F7RKVI53,BBG000BC98G6,OR,XPAR,EURONEXT,4295867384,L'Oreal SA,France,Consumer Defensive,Household & Personal Products,94397,2023,2022,Total Hazardous Waste Generated,Hazardous,Total Generated,22871,Metric Tonnes,Not Specified,"[""Universal Registration Document (URD) 2023""]","[""https://www.loreal-finance.com/eng/universal-registration-document""]",d4c35e2f-22fe-4a04-b473-47108cb22af4,365ae5f8-e87c-4cc0-9c4d-307b79948c8e,"[""https://www.loreal-finance.com/system/files/2024-03/LOREAL_2023_Universal_Registration_Document_en.pdf""]"
Available Upon Request,529900JI1GG6F7RKVI53,BBG000BC98G6,OR,XPAR,EURONEXT,4295867384,L'Oreal SA,France,Consumer Defensive,Household & Personal Products,94397,2023,2022,Total Waste Recovered,Total,Recovered,115165,Metric Tonnes,Not Specified,"[""Universal Registration Document (URD) 2023""]","[""https://www.loreal-finance.com/eng/universal-registration-document""]",d4c35e2f-22fe-4a04-b473-47108cb22af4,365ae5f8-e87c-4cc0-9c4d-307b79948c8e,"[""https://www.loreal-finance.com/system/files/2024-03/LOREAL_2023_Universal_Registration_Document_en.pdf""]"
Available Upon Request,529900JI1GG6F7RKVI53,BBG000BC98G6,OR,XPAR,EURONEXT,4295867384,L'Oreal SA,France,Consumer Defensive,Household & Personal Products,94397,2023,2023,Total Waste Recovered,Total,Recovered,121645,Metric Tonnes,Not Specified,"[""Universal Registration Document (URD) 2023""]","[""https://www.loreal-finance.com/eng/universal-registration-document""]",d4c35e2f-22fe-4a04-b473-47108cb22af4,365ae5f8-e87c-4cc0-9c4d-307b79948c8e,"[""https://www.loreal-finance.com/system/files/2024-03/LOREAL_2023_Universal_Registration_Document_en.pdf""]"
Available Upon Request,529900JI1GG6F7RKVI53,BBG000BC98G6,OR,XPAR,EURONEXT,4295867384,L'Oreal SA,France,Consumer Defensive,Household & Personal Products,94397,2023,2023,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,101828,Metric Tonnes,Not Specified,"[""Universal Registration Document (URD) 2023""]","[""https://www.loreal-finance.com/eng/universal-registration-document""]",d4c35e2f-22fe-4a04-b473-47108cb22af4,365ae5f8-e87c-4cc0-9c4d-307b79948c8e,"[""https://www.loreal-finance.com/system/files/2024-03/LOREAL_2023_Universal_Registration_Document_en.pdf""]"
Available Upon Request,529900JI1GG6F7RKVI53,BBG000BC98G6,OR,XPAR,EURONEXT,4295867384,L'Oreal SA,France,Consumer Defensive,Household & Personal Products,94397,2023,2023,Total Waste Generated,Total,Total Generated,124354,Metric Tonnes,Not Specified,"[""Universal Registration Document (URD) 2023""]","[""https://www.loreal-finance.com/eng/universal-registration-document""]",d4c35e2f-22fe-4a04-b473-47108cb22af4,365ae5f8-e87c-4cc0-9c4d-307b79948c8e,"[""https://www.loreal-finance.com/system/files/2024-03/LOREAL_2023_Universal_Registration_Document_en.pdf""]"
Available Upon Request,529900JI1GG6F7RKVI53,BBG000BC98G6,OR,XPAR,EURONEXT,4295867384,L'Oreal SA,France,Consumer Defensive,Household & Personal Products,94397,2023,2023,Total Waste Disposed,Total,Disposed,2709,Metric Tonnes,Not Specified,"[""Universal Registration Document (URD) 2023""]","[""https://www.loreal-finance.com/eng/universal-registration-document""]",d4c35e2f-22fe-4a04-b473-47108cb22af4,365ae5f8-e87c-4cc0-9c4d-307b79948c8e,"[""https://www.loreal-finance.com/system/files/2024-03/LOREAL_2023_Universal_Registration_Document_en.pdf""]"
Available Upon Request,529900JI1GG6F7RKVI53,BBG000BC98G6,OR,XPAR,EURONEXT,4295867384,L'Oreal SA,France,Consumer Defensive,Household & Personal Products,94397,2023,2023,Total Hazardous Waste Generated,Hazardous,Total Generated,22526,Metric Tonnes,Not Specified,"[""Universal Registration Document (URD) 2023""]","[""https://www.loreal-finance.com/eng/universal-registration-document""]",d4c35e2f-22fe-4a04-b473-47108cb22af4,365ae5f8-e87c-4cc0-9c4d-307b79948c8e,"[""https://www.loreal-finance.com/system/files/2024-03/LOREAL_2023_Universal_Registration_Document_en.pdf""]"
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2023,Total Waste Disposed,Total,Disposed,14172,Metric Tonnes,Not Specified,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2023,Non-Hazardous Waste Disposed,Non-Hazardous,Disposed,14053,Metric Tonnes,Not Specified,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2023,Hazardous Waste Recovered,Hazardous,Recovered,3653,Metric Tonnes,Not Specified,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2023,Total Waste Recovered,Total,Recovered,100519,Metric Tonnes,Not Specified,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2023,Total Hazardous Waste Generated,Hazardous,Total Generated,3772,Metric Tonnes,Not Specified,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2023,Non-Hazardous Waste Recovered,Non-Hazardous,Recovered,96866,Metric Tonnes,Not Specified,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2023,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,110919,Metric Tonnes,Not Specified,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2023,Hazardous Waste Disposed,Hazardous,Disposed,119,Metric Tonnes,Not Specified,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2023,Total Waste Generated,Total,Total Generated,114691,Metric Tonnes,Not Specified,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2022,Total Waste Disposed,Total,Disposed,24807,Metric Tonnes,TRUE,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2022,Non-Hazardous Waste Disposed,Non-Hazardous,Disposed,24667,Metric Tonnes,TRUE,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2022,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,183500,Metric Tonnes,TRUE,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2022,Hazardous Waste Disposed,Hazardous,Disposed,140,Metric Tonnes,TRUE,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2022,Total Waste Recovered,Total,Recovered,161676,Metric Tonnes,TRUE,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2022,Non-Hazardous Waste Recovered,Non-Hazardous,Recovered,158833,Metric Tonnes,TRUE,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2022,Total Waste Generated,Total,Total Generated,186483,Metric Tonnes,TRUE,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2022,Hazardous Waste Recovered,Hazardous,Recovered,2843,Metric Tonnes,TRUE,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2022,Total Hazardous Waste Generated,Hazardous,Total Generated,2983,Metric Tonnes,TRUE,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2021,Total Waste Disposed,Total,Disposed,13970,Metric Tonnes,Not Specified,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2021,Non-Hazardous Waste Disposed,Non-Hazardous,Disposed,13862,Metric Tonnes,Not Specified,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2021,Total Non-Hazardous Waste Generated,Non-Hazardous,Total Generated,107817,Metric Tonnes,Not Specified,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2021,Hazardous Waste Recovered,Hazardous,Recovered,1969,Metric Tonnes,Not Specified,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
Available Upon Request,549300EFP3TNG7JGVE49,BBG004HJRJ19,CCH,XLON,LONDON STOCK EXCHANGE,5036383104,Coca Cola HBC AG,Switzerland,Consumer Defensive,Beverages - Non-Alcoholic,33000,2023,2021,Total Waste Recovered,Total,Recovered,95924,Metric Tonnes,Not Specified,"[""GRI index 2023""]","[""https://www.coca-colahellenic.com/en/investor-relations/2023-integrated-annual-report""]",d4c606b3-cfd7-4319-bc8b-948a11635575,e658c945-d65e-492f-b786-15568c0b24e8,[]
